task_name,from_pretrained,model_cfg,model_cls,model_type,lr,batch_size,lr_scheduler,max_n_segments,input_size,num_mem_tokens,model_path,num_steps,best_valid_exact_match,key_size,value_size,num_pairs
associative_retrieval,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_4l4hd128.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0003,2048,linear,2,,4,../runs/test/associative_retrieval/gpt-neox/lr3e-04_linear_adamw_wd1e-03_k3-v1-p1-2x2048_mem4_bs512_regular_bptt-2_4l4hd128_eval_from_p50/run_1,0,0.9739999771118164,3,1,1
associative_retrieval,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_4l4hd128.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0003,4096,linear,2,,4,../runs/test/associative_retrieval/gpt-neox/lr3e-04_linear_adamw_wd1e-03_k3-v1-p1-2x2048_mem4_bs512_regular_bptt-2_4l4hd128_eval_from_p50/run_3,0,1.0,3,1,1
associative_retrieval,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_4l4hd128.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0003,2048,linear,3,,4,../runs/test/associative_retrieval/gpt-neox/lr3e-04_linear_adamw_wd1e-03_k3-v1-p2-3x2048_mem4_bs512_regular_bptt-3_4l4hd128_eval_from_p50/run_2,0,1.0,3,1,2
associative_retrieval,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_4l4hd128.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0003,2048,linear,3,,4,../runs/test/associative_retrieval/gpt-neox/lr3e-04_linear_adamw_wd1e-03_k3-v1-p2-3x2048_mem4_bs512_regular_bptt-3_4l4hd128_eval_from_p50/run_1,0,0.9430000185966492,3,1,2
associative_retrieval,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_4l4hd128.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0003,4096,linear,3,,4,../runs/test/associative_retrieval/gpt-neox/lr3e-04_linear_adamw_wd1e-03_k3-v1-p2-3x2048_mem4_bs512_regular_bptt-3_4l4hd128_eval_from_p50/run_3,0,0.9940000176429749,3,1,2
associative_retrieval,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_4l4hd128.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0003,2048,linear,4,,4,../runs/test/associative_retrieval/gpt-neox/lr3e-04_linear_adamw_wd1e-03_k3-v1-p3-4x2048_mem4_bs512_regular_bptt-4_4l4hd128_eval_from_p50/run_2,0,1.0,3,1,3
associative_retrieval,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_4l4hd128.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0003,2048,linear,4,,4,../runs/test/associative_retrieval/gpt-neox/lr3e-04_linear_adamw_wd1e-03_k3-v1-p3-4x2048_mem4_bs512_regular_bptt-4_4l4hd128_eval_from_p50/run_1,0,0.9150000214576721,3,1,3
associative_retrieval,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_4l4hd128.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0003,4096,linear,4,,4,../runs/test/associative_retrieval/gpt-neox/lr3e-04_linear_adamw_wd1e-03_k3-v1-p3-4x2048_mem4_bs512_regular_bptt-4_4l4hd128_eval_from_p50/run_3,0,0.984000027179718,3,1,3
associative_retrieval,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_4l4hd128.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0003,2048,linear,6,,4,../runs/test/associative_retrieval/gpt-neox/lr3e-04_linear_adamw_wd1e-03_k3-v1-p5-6x2048_mem4_bs512_regular_bptt-6_4l4hd128_eval_from_p50/run_2,0,0.9980000257492065,3,1,5
associative_retrieval,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_4l4hd128.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0003,2048,linear,6,,4,../runs/test/associative_retrieval/gpt-neox/lr3e-04_linear_adamw_wd1e-03_k3-v1-p5-6x2048_mem4_bs512_regular_bptt-6_4l4hd128_eval_from_p50/run_1,0,0.9039999842643738,3,1,5
associative_retrieval,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_4l4hd128.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0003,4096,linear,6,,4,../runs/test/associative_retrieval/gpt-neox/lr3e-04_linear_adamw_wd1e-03_k3-v1-p5-6x2048_mem4_bs512_regular_bptt-6_4l4hd128_eval_from_p50/run_3,0,0.9710000157356262,3,1,5
associative_retrieval,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_4l4hd128.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0003,2048,linear,11,,4,../runs/test/associative_retrieval/gpt-neox/lr3e-04_linear_adamw_wd1e-03_k3-v1-p10-11x2048_mem4_bs512_regular_bptt-11_4l4hd128_eval_from_p50/run_2,0,0.8970000147819519,3,1,10
associative_retrieval,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_4l4hd128.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0003,2048,linear,11,,4,../runs/test/associative_retrieval/gpt-neox/lr3e-04_linear_adamw_wd1e-03_k3-v1-p10-11x2048_mem4_bs512_regular_bptt-11_4l4hd128_eval_from_p50/run_1,0,0.8199999928474426,3,1,10
associative_retrieval,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_4l4hd128.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0003,4096,linear,11,,4,../runs/test/associative_retrieval/gpt-neox/lr3e-04_linear_adamw_wd1e-03_k3-v1-p10-11x2048_mem4_bs512_regular_bptt-11_4l4hd128_eval_from_p50/run_3,0,0.9570000171661377,3,1,10
associative_retrieval,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_4l4hd128.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0003,2048,linear,21,,4,../runs/test/associative_retrieval/gpt-neox/lr3e-04_linear_adamw_wd1e-03_k3-v1-p20-21x2048_mem4_bs512_regular_bptt-21_4l4hd128_eval_from_p50/run_2,0,0.5199999809265137,3,1,20
associative_retrieval,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_4l4hd128.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0003,2048,linear,21,,4,../runs/test/associative_retrieval/gpt-neox/lr3e-04_linear_adamw_wd1e-03_k3-v1-p20-21x2048_mem4_bs512_regular_bptt-21_4l4hd128_eval_from_p50/run_1,0,0.7009999752044678,3,1,20
associative_retrieval,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_4l4hd128.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0003,4096,linear,21,,4,../runs/test/associative_retrieval/gpt-neox/lr3e-04_linear_adamw_wd1e-03_k3-v1-p20-21x2048_mem4_bs512_regular_bptt-21_4l4hd128_eval_from_p50/run_3,0,0.9129999876022339,3,1,20
associative_retrieval,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_4l4hd128.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0003,2048,linear,41,,4,../runs/test/associative_retrieval/gpt-neox/lr3e-04_linear_adamw_wd1e-03_k3-v1-p40-41x2048_mem4_bs512_regular_bptt-41_4l4hd128_eval_from_p50/run_2,0,0.3179999887943268,3,1,40
associative_retrieval,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_4l4hd128.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0003,2048,linear,41,,4,../runs/test/associative_retrieval/gpt-neox/lr3e-04_linear_adamw_wd1e-03_k3-v1-p40-41x2048_mem4_bs512_regular_bptt-41_4l4hd128_eval_from_p50/run_1,0,0.550000011920929,3,1,40
associative_retrieval,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_4l4hd128.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0003,4096,linear,41,,4,../runs/test/associative_retrieval/gpt-neox/lr3e-04_linear_adamw_wd1e-03_k3-v1-p40-41x2048_mem4_bs512_regular_bptt-41_4l4hd128_eval_from_p50/run_3,0,0.8389999866485596,3,1,40
associative_retrieval,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_4l4hd128.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0003,2048,linear,51,,4,../runs/test/associative_retrieval/gpt-neox/lr3e-04_linear_adamw_wd1e-03_k3-v1-p50-51x2048_mem4_bs512_regular_bptt-51_4l4hd128_eval_from_p50/run_2,0,0.24300000071525574,3,1,50
associative_retrieval,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_4l4hd128.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0003,2048,linear,51,,4,../runs/test/associative_retrieval/gpt-neox/lr3e-04_linear_adamw_wd1e-03_k3-v1-p50-51x2048_mem4_bs512_regular_bptt-51_4l4hd128_eval_from_p50/run_2,0,0.24300000071525574,3,1,50
associative_retrieval,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_4l4hd128.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0003,2048,linear,51,,4,../runs/test/associative_retrieval/gpt-neox/lr3e-04_linear_adamw_wd1e-03_k3-v1-p50-51x2048_mem4_bs512_regular_bptt-51_4l4hd128_eval_from_p50/run_1,0,0.5410000085830688,3,1,50
associative_retrieval,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_4l4hd128.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0003,2048,linear,51,,4,../runs/test/associative_retrieval/gpt-neox/lr3e-04_linear_adamw_wd1e-03_k3-v1-p50-51x2048_mem4_bs512_regular_bptt-51_4l4hd128_eval_from_p50/run_1,0,0.5400000214576721,3,1,50
associative_retrieval,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_4l4hd128.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0003,4096,linear,51,,4,../runs/test/associative_retrieval/gpt-neox/lr3e-04_linear_adamw_wd1e-03_k3-v1-p50-51x2048_mem4_bs512_regular_bptt-51_4l4hd128_eval_from_p50/run_3,0,0.8100000023841858,3,1,50
associative_retrieval,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_4l4hd128.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0003,2048,linear,2,,4,../runs/test/associative_retrieval/gpt-neox/lr3e-04_linear_adamw_wd1e-03_k3-v1-p1-2x2048_mem4_bs512_regular_bptt-2_4l4hd128_eval_from_p20/run_2,0,1.0,3,1,1
associative_retrieval,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_4l4hd128.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0003,2048,linear,3,,4,../runs/test/associative_retrieval/gpt-neox/lr3e-04_linear_adamw_wd1e-03_k3-v1-p2-3x2048_mem4_bs512_regular_bptt-3_4l4hd128_eval_from_p20/run_2,0,1.0,3,1,2
associative_retrieval,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_4l4hd128.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0003,2048,linear,4,,4,../runs/test/associative_retrieval/gpt-neox/lr3e-04_linear_adamw_wd1e-03_k3-v1-p3-4x2048_mem4_bs512_regular_bptt-4_4l4hd128_eval_from_p20/run_2,0,1.0,3,1,3
associative_retrieval,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_4l4hd128.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0003,2048,linear,6,,4,../runs/test/associative_retrieval/gpt-neox/lr3e-04_linear_adamw_wd1e-03_k3-v1-p5-6x2048_mem4_bs512_regular_bptt-6_4l4hd128_eval_from_p20/run_2,0,1.0,3,1,5
associative_retrieval,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_4l4hd128.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0003,2048,linear,11,,4,../runs/test/associative_retrieval/gpt-neox/lr3e-04_linear_adamw_wd1e-03_k3-v1-p10-11x2048_mem4_bs512_regular_bptt-11_4l4hd128_eval_from_p20/run_2,0,0.902999997138977,3,1,10
associative_retrieval,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_4l4hd128.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0003,2048,linear,21,,4,../runs/test/associative_retrieval/gpt-neox/lr3e-04_linear_adamw_wd1e-03_k3-v1-p20-21x2048_mem4_bs512_regular_bptt-21_4l4hd128_eval_from_p20/run_2,0,0.49900001287460327,3,1,20
associative_retrieval,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_4l4hd128.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0003,2048,linear,41,,4,../runs/test/associative_retrieval/gpt-neox/lr3e-04_linear_adamw_wd1e-03_k3-v1-p40-41x2048_mem4_bs512_regular_bptt-41_4l4hd128_eval_from_p20/run_2,0,0.15600000321865082,3,1,40
associative_retrieval,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_4l4hd128.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0003,2048,linear,51,,4,../runs/test/associative_retrieval/gpt-neox/lr3e-04_linear_adamw_wd1e-03_k3-v1-p50-51x2048_mem4_bs512_regular_bptt-51_4l4hd128_eval_from_p20/run_2,0,0.0989999994635582,3,1,50
associative_retrieval,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_4l4hd128.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0001,128,linear,51,,4,../runs/test/associative_retrieval/gpt-neox/lr1e-04_linear_adamw_wd1e-03_k3-v1-p50-51x2048_mem4_bs512_regular_bptt-51_4l4hd128_continue/run_2,1300,0.2800000011920929,3,1,50
associative_retrieval,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_4l4hd128.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0003,2048,linear,101,,4,../runs/test/associative_retrieval/gpt-neox/lr3e-04_linear_adamw_wd1e-03_k3-v1-p100-101x2048_mem4_bs512_regular_bptt-101_4l4hd128_eval_from_p50/run_1,0,0.2029999941587448,3,1,100
associative_retrieval,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_4l4hd128.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0003,4096,linear,101,,4,../runs/test/associative_retrieval/gpt-neox/lr3e-04_linear_adamw_wd1e-03_k3-v1-p100-101x2048_mem4_bs512_regular_bptt-101_4l4hd128_eval_from_p50/run_3,0,0.1120000034570694,3,1,100
associative_retrieval,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_4l4hd128.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0003,2048,linear,201,,4,../runs/test/associative_retrieval/gpt-neox/lr3e-04_linear_adamw_wd1e-03_k3-v1-p200-201x2048_mem4_bs512_regular_bptt-201_4l4hd128_eval_from_p50/run_1,0,0.07199999690055847,3,1,200
associative_retrieval,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_4l4hd128.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0003,4096,linear,201,,4,../runs/test/associative_retrieval/gpt-neox/lr3e-04_linear_adamw_wd1e-03_k3-v1-p200-201x2048_mem4_bs512_regular_bptt-201_4l4hd128_eval_from_p50/run_3,0,0.06800000369548798,3,1,200
associative_retrieval,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_4l4hd128.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0003,2048,linear,301,,4,../runs/test/associative_retrieval/gpt-neox/lr3e-04_linear_adamw_wd1e-03_k3-v1-p300-301x2048_mem4_bs512_regular_bptt-301_4l4hd128_eval_from_p50/run_1,0,0.06199999898672104,3,1,300
associative_retrieval,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_4l4hd128.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0003,4096,linear,301,,4,../runs/test/associative_retrieval/gpt-neox/lr3e-04_linear_adamw_wd1e-03_k3-v1-p300-301x2048_mem4_bs512_regular_bptt-301_4l4hd128_eval_from_p50/run_3,0,0.05900000035762787,3,1,300
associative_retrieval,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_4l4hd128.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0003,2048,linear,401,,4,../runs/test/associative_retrieval/gpt-neox/lr3e-04_linear_adamw_wd1e-03_k3-v1-p400-401x2048_mem4_bs512_regular_bptt-401_4l4hd128_eval_from_p50/run_1,0,0.06499999761581421,3,1,400
associative_retrieval,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_4l4hd128.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0003,4096,linear,401,,4,../runs/test/associative_retrieval/gpt-neox/lr3e-04_linear_adamw_wd1e-03_k3-v1-p400-401x2048_mem4_bs512_regular_bptt-401_4l4hd128_eval_from_p50/run_3,0,0.06300000101327896,3,1,400
associative_retrieval,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_4l4hd128.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0003,2048,linear,501,,4,../runs/test/associative_retrieval/gpt-neox/lr3e-04_linear_adamw_wd1e-03_k3-v1-p500-501x2048_mem4_bs512_regular_bptt-501_4l4hd128_eval_from_p50/run_1,0,0.0689999982714653,3,1,500
associative_retrieval,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_4l4hd128.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0003,128,linear,51,,4,../runs/test/associative_retrieval/gpt-neox/lr3e-04_linear_adamw_wd1e-03_k3-v1-p50-51x2048_mem4_bs512_regular_bptt-51_4l4hd128_continue/run_3,10000,0.8100000023841858,3,1,50
associative_retrieval,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_4l4hd128.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0003,128,linear,3,,8,../runs/test/associative_retrieval//lr3e-04_linear_adamw_wd1e-03_k2-v1-p2-3x2048_mem8_bs512_regular_bptt-3_4l4hd128/run_2,0,0.0,2,1,2
